unique_id,ds,y,method,anomaly_score,is_anomaly
air_passengers,1959-01-01,360,isolation_forest,0.510110309900683,False
air_passengers,1959-02-01,342,isolation_forest,0.46727079537613564,False
air_passengers,1959-03-01,406,isolation_forest,0.4693685953746272,False
air_passengers,1959-04-01,396,isolation_forest,0.4547725543311563,False
air_passengers,1959-05-01,420,isolation_forest,0.47985005698229466,False
air_passengers,1959-06-01,472,isolation_forest,0.4999941149966848,False
air_passengers,1959-07-01,548,isolation_forest,0.5626285058669949,False
air_passengers,1959-08-01,559,isolation_forest,0.560520858762655,False
air_passengers,1959-09-01,463,isolation_forest,0.5039655619882966,False
air_passengers,1959-10-01,407,isolation_forest,0.45566137789542416,False
air_passengers,1959-11-01,362,isolation_forest,0.48150541577909794,False
air_passengers,1959-12-01,405,isolation_forest,0.5889348628291728,True
air_passengers,1960-01-01,417,isolation_forest,0.5674564461689209,False
air_passengers,1960-02-01,391,isolation_forest,0.4879009780020552,False
air_passengers,1960-03-01,419,isolation_forest,0.5328579825236427,False
air_passengers,1960-04-01,461,isolation_forest,0.538465602275415,False
air_passengers,1960-05-01,472,isolation_forest,0.49006590032734765,False
air_passengers,1960-06-01,535,isolation_forest,0.5771561658155647,False
air_passengers,1960-07-01,622,isolation_forest,0.7026478022414133,True
air_passengers,1960-08-01,606,isolation_forest,0.6258090300909841,True
air_passengers,1960-09-01,508,isolation_forest,0.5345852543234515,False
air_passengers,1960-10-01,461,isolation_forest,0.5050735962151862,False
air_passengers,1960-11-01,390,isolation_forest,0.49384700664980374,False
air_passengers,1960-12-01,432,isolation_forest,0.5517130314624522,False
